starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 09 01:32:32 2015	1425875552	0	146	146	146
Mon Mar 09 01:31:49 2015	1425875509	0	146	146	146
Mon Mar 09 01:31:48 2015	1425875508	0	146	146	144
Mon Mar 09 01:32:13 2015	1425875533	0	146	146	146
Mon Mar 09 01:32:36 2015	1425875556	0	146	146	146
Mon Mar 09 01:32:40 2015	1425875560	0	146	146	146
Mon Mar 09 01:32:24 2015	1425875544	0	146	146	146
Mon Mar 09 01:31:48 2015	1425875508	0	146	146	144
Mon Mar 09 01:32:38 2015	1425875558	0	146	146	146
Mon Mar 09 01:31:49 2015	1425875509	0	146	146	146
Mon Mar 09 01:32:14 2015	1425875534	0	146	146	144
Mon Mar 09 01:31:53 2015	1425875513	0	146	146	146
Mon Mar 09 01:31:46 2015	1425875506	0	146	146	145
Mon Mar 09 01:32:36 2015	1425875556	0	146	146	145
Mon Mar 09 01:32:13 2015	1425875533	0	146	146	146
Mon Mar 09 01:32:37 2015	1425875557	0	146	146	146
Mon Mar 09 01:31:54 2015	1425875514	0	146	146	146
Mon Mar 09 01:32:28 2015	1425875548	0	146	146	146
Mon Mar 09 01:31:48 2015	1425875508	0	146	146	146
Mon Mar 09 01:32:29 2015	1425875549	0	146	146	146
Mon Mar 09 01:32:17 2015	1425875537	0	146	147	146
Mon Mar 09 01:32:17 2015	1425875537	0	146	147	146
Mon Mar 09 01:32:25 2015	1425875545	0	146	147	146
Mon Mar 09 01:32:14 2015	1425875534	0	146	147	146
Mon Mar 09 01:32:24 2015	1425875544	0	147	147	146
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	145
Mon Mar 09 01:31:48 2015	1425875508	0	147	147	146
Mon Mar 09 01:32:30 2015	1425875550	0	147	147	146
Mon Mar 09 01:32:24 2015	1425875544	0	147	147	146
Mon Mar 09 01:32:20 2015	1425875540	0	147	147	146
Mon Mar 09 01:32:23 2015	1425875543	0	147	147	146
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	146
Mon Mar 09 01:31:53 2015	1425875513	0	147	147	146
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:31:52 2015	1425875512	0	147	147	147
Mon Mar 09 01:32:19 2015	1425875539	0	147	147	147
Mon Mar 09 01:31:52 2015	1425875512	0	147	147	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:32:29 2015	1425875549	0	147	147	147
Mon Mar 09 01:32:38 2015	1425875558	0	147	147	147
Mon Mar 09 01:32:16 2015	1425875536	0	147	147	147
Mon Mar 09 01:32:18 2015	1425875538	0	147	147	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:32:11 2015	1425875531	0	147	147	147
Mon Mar 09 01:32:32 2015	1425875552	0	147	147	147
Mon Mar 09 01:32:24 2015	1425875544	0	147	147	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:31:52 2015	1425875512	0	147	147	147
Mon Mar 09 01:32:30 2015	1425875550	0	147	147	147
Mon Mar 09 01:32:32 2015	1425875552	0	147	147	147
Mon Mar 09 01:32:36 2015	1425875556	0	147	147	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:32:39 2015	1425875559	0	147	147	147
Mon Mar 09 01:32:20 2015	1425875540	0	147	147	147
Mon Mar 09 01:32:45 2015	1425875565	0	147	147	147
Mon Mar 09 01:32:33 2015	1425875553	0	147	147	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	147	147
Mon Mar 09 01:32:12 2015	1425875532	0	147	147	147
Mon Mar 09 01:32:21 2015	1425875541	0	147	147	147
Mon Mar 09 01:31:46 2015	1425875506	0	147	148	147
Mon Mar 09 01:32:13 2015	1425875533	0	147	148	147
Mon Mar 09 01:32:24 2015	1425875544	0	147	148	147
Mon Mar 09 01:31:46 2015	1425875506	0	147	148	146
Mon Mar 09 01:32:46 2015	1425875566	0	148	148	147
Mon Mar 09 01:32:20 2015	1425875540	0	148	148	147
Mon Mar 09 01:31:53 2015	1425875513	0	148	148	147
Mon Mar 09 01:32:10 2015	1425875530	0	148	148	147
Mon Mar 09 01:31:53 2015	1425875513	0	148	148	147
Mon Mar 09 01:32:17 2015	1425875537	0	148	148	147
Mon Mar 09 01:32:21 2015	1425875541	0	148	148	147
Mon Mar 09 01:31:52 2015	1425875512	0	148	148	147
Mon Mar 09 01:31:46 2015	1425875506	0	148	148	147
Mon Mar 09 01:31:51 2015	1425875511	0	148	148	148
Mon Mar 09 01:32:17 2015	1425875537	0	148	148	148
Mon Mar 09 01:32:21 2015	1425875541	0	148	148	145
Mon Mar 09 01:32:16 2015	1425875536	0	148	148	146
Mon Mar 09 01:32:29 2015	1425875549	0	148	148	148
Mon Mar 09 01:32:31 2015	1425875551	0	148	148	147
Mon Mar 09 01:32:14 2015	1425875534	0	148	148	148
Mon Mar 09 01:32:40 2015	1425875560	0	148	148	148
Mon Mar 09 01:32:14 2015	1425875534	0	148	148	148
Mon Mar 09 01:31:52 2015	1425875512	0	148	148	148
Mon Mar 09 01:32:17 2015	1425875537	0	148	148	148
Mon Mar 09 01:32:39 2015	1425875559	0	148	148	148
Mon Mar 09 01:32:37 2015	1425875557	0	148	148	148
Mon Mar 09 01:32:32 2015	1425875552	0	148	148	148
Mon Mar 09 01:32:14 2015	1425875534	0	148	148	148
Mon Mar 09 01:32:28 2015	1425875548	0	148	148	148
Mon Mar 09 01:31:52 2015	1425875512	0	148	148	148
Mon Mar 09 01:31:46 2015	1425875506	0	148	148	148
Mon Mar 09 01:32:29 2015	1425875549	0	148	148	148
Mon Mar 09 01:31:52 2015	1425875512	0	148	148	148
Mon Mar 09 01:32:16 2015	1425875536	0	148	149	148
Mon Mar 09 01:32:22 2015	1425875542	0	149	149	148
Mon Mar 09 01:31:50 2015	1425875510	0	148	149	148
Mon Mar 09 01:32:28 2015	1425875548	0	149	149	148
Mon Mar 09 01:31:43 2015	1425875503	0	149	149	148
Mon Mar 09 01:32:18 2015	1425875538	0	149	149	148
Mon Mar 09 01:32:34 2015	1425875554	0	149	149	148
Mon Mar 09 01:31:49 2015	1425875509	0	149	149	148
Mon Mar 09 01:32:13 2015	1425875533	0	149	149	147
Mon Mar 09 01:31:46 2015	1425875506	0	149	149	149
Mon Mar 09 01:32:23 2015	1425875543	0	149	149	149
Mon Mar 09 01:31:47 2015	1425875507	0	149	149	148
Mon Mar 09 01:32:45 2015	1425875565	0	149	149	149
Mon Mar 09 01:32:24 2015	1425875544	0	149	149	149
Mon Mar 09 01:31:48 2015	1425875508	0	149	149	149
Mon Mar 09 01:32:11 2015	1425875531	0	149	149	147
Mon Mar 09 01:31:50 2015	1425875510	0	149	149	149
Mon Mar 09 01:32:09 2015	1425875529	0	149	149	149
Mon Mar 09 01:31:50 2015	1425875510	0	149	149	149
Mon Mar 09 01:32:29 2015	1425875549	0	149	149	149
Mon Mar 09 01:31:50 2015	1425875510	0	149	149	149
Mon Mar 09 01:31:50 2015	1425875510	0	149	149	149
Mon Mar 09 01:32:10 2015	1425875530	0	149	149	147
Mon Mar 09 01:31:49 2015	1425875509	0	149	149	148
Mon Mar 09 01:32:16 2015	1425875536	0	149	149	149
Mon Mar 09 01:32:23 2015	1425875543	0	149	149	147
Mon Mar 09 01:32:29 2015	1425875549	0	149	149	149
Mon Mar 09 01:32:16 2015	1425875536	0	149	149	149
Mon Mar 09 01:32:19 2015	1425875539	0	149	149	149
Mon Mar 09 01:32:10 2015	1425875530	0	149	149	149
Mon Mar 09 01:32:19 2015	1425875539	0	149	150	149
Mon Mar 09 01:32:11 2015	1425875531	0	149	150	149
Mon Mar 09 01:32:24 2015	1425875544	0	149	150	149
Mon Mar 09 01:32:12 2015	1425875532	0	149	150	149
Mon Mar 09 01:32:18 2015	1425875538	0	149	150	149
Mon Mar 09 01:32:21 2015	1425875541	0	149	150	149
Mon Mar 09 01:31:50 2015	1425875510	0	150	150	149
Mon Mar 09 01:32:38 2015	1425875558	0	149	150	149
Mon Mar 09 01:32:22 2015	1425875542	0	149	150	149
Mon Mar 09 01:32:22 2015	1425875542	0	150	150	149
Mon Mar 09 01:32:21 2015	1425875541	0	150	150	149
Mon Mar 09 01:32:19 2015	1425875539	0	150	150	149
Mon Mar 09 01:32:22 2015	1425875542	0	150	150	149
Mon Mar 09 01:32:19 2015	1425875539	0	150	150	149
Mon Mar 09 01:32:19 2015	1425875539	0	150	150	149
Mon Mar 09 01:31:46 2015	1425875506	0	150	150	150
Mon Mar 09 01:32:17 2015	1425875537	0	150	150	149
Mon Mar 09 01:32:13 2015	1425875533	0	150	150	148
Mon Mar 09 01:32:14 2015	1425875534	0	150	150	149
Mon Mar 09 01:32:23 2015	1425875543	0	150	150	149
Mon Mar 09 01:32:32 2015	1425875552	0	150	150	146
Mon Mar 09 01:32:24 2015	1425875544	0	150	150	150
Mon Mar 09 01:32:36 2015	1425875556	0	150	150	150
Mon Mar 09 01:32:22 2015	1425875542	0	150	150	150
Mon Mar 09 01:31:46 2015	1425875506	0	150	150	150
Mon Mar 09 01:32:21 2015	1425875541	0	150	150	150
Mon Mar 09 01:32:24 2015	1425875544	0	150	150	150
Mon Mar 09 01:32:28 2015	1425875548	0	150	150	150
Mon Mar 09 01:32:38 2015	1425875558	0	150	150	150
Mon Mar 09 01:32:39 2015	1425875559	0	150	150	150
Mon Mar 09 01:32:37 2015	1425875557	0	150	150	150
Mon Mar 09 01:31:49 2015	1425875509	0	150	150	150
Mon Mar 09 01:31:50 2015	1425875510	0	150	150	150
Mon Mar 09 01:31:49 2015	1425875509	0	150	150	150
Mon Mar 09 01:31:49 2015	1425875509	0	150	150	150
Mon Mar 09 01:32:21 2015	1425875541	0	150	150	150
Mon Mar 09 01:31:46 2015	1425875506	0	150	150	150
Mon Mar 09 01:31:54 2015	1425875514	0	150	150	147
Mon Mar 09 01:32:36 2015	1425875556	0	150	150	150
Mon Mar 09 01:32:24 2015	1425875544	0	150	150	150
Mon Mar 09 01:31:50 2015	1425875510	0	150	150	150
Mon Mar 09 01:32:24 2015	1425875544	0	150	150	150
Mon Mar 09 01:32:24 2015	1425875544	0	150	150	150
Mon Mar 09 01:32:33 2015	1425875553	0	150	150	150
Mon Mar 09 01:31:53 2015	1425875513	0	150	150	150
Mon Mar 09 01:32:40 2015	1425875560	0	150	150	150
Mon Mar 09 01:31:50 2015	1425875510	0	150	151	150
Mon Mar 09 01:32:21 2015	1425875541	0	150	151	150
Mon Mar 09 01:32:29 2015	1425875549	0	150	151	150
Mon Mar 09 01:32:22 2015	1425875542	0	150	151	150
Mon Mar 09 01:32:34 2015	1425875554	0	151	151	150
Mon Mar 09 01:32:29 2015	1425875549	0	151	151	150
Mon Mar 09 01:32:19 2015	1425875539	0	151	151	150
Mon Mar 09 01:32:36 2015	1425875556	0	151	151	150
Mon Mar 09 01:31:49 2015	1425875509	0	151	151	150
Mon Mar 09 01:31:49 2015	1425875509	0	151	151	150
Mon Mar 09 01:32:17 2015	1425875537	0	151	151	150
Mon Mar 09 01:32:21 2015	1425875541	0	151	151	150
Mon Mar 09 01:31:54 2015	1425875514	0	151	151	150
Mon Mar 09 01:31:50 2015	1425875510	0	151	151	148
Mon Mar 09 01:31:50 2015	1425875510	0	151	151	150
Mon Mar 09 01:32:21 2015	1425875541	0	151	151	149
Mon Mar 09 01:32:24 2015	1425875544	0	151	151	151
Mon Mar 09 01:31:53 2015	1425875513	0	151	151	150
Mon Mar 09 01:32:31 2015	1425875551	0	151	151	151
Mon Mar 09 01:32:29 2015	1425875549	0	151	151	151
Mon Mar 09 01:32:46 2015	1425875566	0	151	151	151
Mon Mar 09 01:32:12 2015	1425875532	0	151	151	151
Mon Mar 09 01:31:53 2015	1425875513	0	151	151	149
Mon Mar 09 01:31:49 2015	1425875509	0	151	151	151
Mon Mar 09 01:32:21 2015	1425875541	0	151	151	151
Mon Mar 09 01:31:50 2015	1425875510	0	151	151	151
Mon Mar 09 01:32:22 2015	1425875542	0	151	151	151
Mon Mar 09 01:32:11 2015	1425875531	0	151	151	151
Mon Mar 09 01:31:53 2015	1425875513	0	151	151	151
Mon Mar 09 01:32:16 2015	1425875536	0	151	151	151
Mon Mar 09 01:32:22 2015	1425875542	0	151	151	151
Mon Mar 09 01:31:46 2015	1425875506	0	151	152	151
Mon Mar 09 01:32:25 2015	1425875545	0	151	152	151
Mon Mar 09 01:32:28 2015	1425875548	0	151	152	151
Mon Mar 09 01:32:17 2015	1425875537	0	151	152	149
Mon Mar 09 01:31:43 2015	1425875503	0	151	152	151
Mon Mar 09 01:32:14 2015	1425875534	0	151	152	151
Mon Mar 09 01:31:53 2015	1425875513	0	151	152	151
Mon Mar 09 01:32:25 2015	1425875545	0	152	152	150
Mon Mar 09 01:32:17 2015	1425875537	0	152	152	151
Mon Mar 09 01:31:53 2015	1425875513	0	152	152	151
Mon Mar 09 01:32:43 2015	1425875563	0	152	152	151
Mon Mar 09 01:32:23 2015	1425875543	0	152	152	151
Mon Mar 09 01:32:32 2015	1425875552	0	152	152	149
Mon Mar 09 01:32:23 2015	1425875543	0	152	152	151
Mon Mar 09 01:32:21 2015	1425875541	0	152	152	151
Mon Mar 09 01:32:17 2015	1425875537	0	152	152	151
Mon Mar 09 01:32:16 2015	1425875536	0	152	152	151
Mon Mar 09 01:32:43 2015	1425875563	0	152	152	152
Mon Mar 09 01:31:46 2015	1425875506	0	152	152	152
Mon Mar 09 01:32:17 2015	1425875537	0	152	152	152
Mon Mar 09 01:32:38 2015	1425875558	0	152	152	152
Mon Mar 09 01:32:37 2015	1425875557	0	152	152	152
Mon Mar 09 01:31:52 2015	1425875512	0	152	152	152
Mon Mar 09 01:32:34 2015	1425875554	0	152	152	152
Mon Mar 09 01:32:31 2015	1425875551	0	152	152	152
Mon Mar 09 01:32:38 2015	1425875558	0	152	152	152
Mon Mar 09 01:31:52 2015	1425875512	0	152	152	152
Mon Mar 09 01:32:21 2015	1425875541	0	152	153	152
Mon Mar 09 01:32:18 2015	1425875538	0	152	153	152
Mon Mar 09 01:32:29 2015	1425875549	0	152	153	152
Mon Mar 09 01:31:46 2015	1425875506	0	152	153	152
Mon Mar 09 01:31:50 2015	1425875510	0	153	153	152
Mon Mar 09 01:32:31 2015	1425875551	0	153	153	152
Mon Mar 09 01:32:40 2015	1425875560	0	153	153	152
Mon Mar 09 01:32:23 2015	1425875543	0	153	153	152
Mon Mar 09 01:32:23 2015	1425875543	0	153	153	152
Mon Mar 09 01:32:29 2015	1425875549	0	153	153	152
Mon Mar 09 01:32:17 2015	1425875537	0	153	153	152
Mon Mar 09 01:32:28 2015	1425875548	0	153	153	152
Mon Mar 09 01:32:37 2015	1425875557	0	153	153	152
Mon Mar 09 01:32:37 2015	1425875557	0	153	153	152
Mon Mar 09 01:32:36 2015	1425875556	0	153	153	152
Mon Mar 09 01:32:28 2015	1425875548	0	153	153	153
Mon Mar 09 01:32:29 2015	1425875549	0	153	153	151
Mon Mar 09 01:32:11 2015	1425875531	0	153	153	151
Mon Mar 09 01:32:28 2015	1425875548	0	153	153	153
Mon Mar 09 01:32:29 2015	1425875549	0	153	153	153
Mon Mar 09 01:32:43 2015	1425875563	0	153	153	153
Mon Mar 09 01:32:19 2015	1425875539	0	153	153	153
Mon Mar 09 01:32:19 2015	1425875539	0	153	153	153
Mon Mar 09 01:32:19 2015	1425875539	0	153	153	153
Mon Mar 09 01:32:32 2015	1425875552	0	153	153	153
Mon Mar 09 01:31:46 2015	1425875506	0	153	153	153
Mon Mar 09 01:32:19 2015	1425875539	0	153	153	153
Mon Mar 09 01:32:38 2015	1425875558	0	153	153	153
Mon Mar 09 01:32:23 2015	1425875543	0	153	153	153
Mon Mar 09 01:32:19 2015	1425875539	0	153	153	153
Mon Mar 09 01:31:50 2015	1425875510	0	153	153	151
Mon Mar 09 01:32:25 2015	1425875545	0	153	154	153
Mon Mar 09 01:32:23 2015	1425875543	0	154	154	153
Mon Mar 09 01:32:38 2015	1425875558	0	154	154	153
Mon Mar 09 01:32:32 2015	1425875552	0	153	154	153
Mon Mar 09 01:32:36 2015	1425875556	0	154	154	153
Mon Mar 09 01:32:17 2015	1425875537	0	154	154	153
Mon Mar 09 01:32:38 2015	1425875558	0	154	154	153
Mon Mar 09 01:32:29 2015	1425875549	0	154	154	153
Mon Mar 09 01:31:47 2015	1425875507	0	154	154	154
Mon Mar 09 01:32:17 2015	1425875537	0	154	154	153
Mon Mar 09 01:31:48 2015	1425875508	0	154	154	153
Mon Mar 09 01:32:11 2015	1425875531	0	154	154	154
Mon Mar 09 01:32:37 2015	1425875557	0	154	154	154
Mon Mar 09 01:32:37 2015	1425875557	0	154	154	151
Mon Mar 09 01:32:23 2015	1425875543	0	154	154	153
Mon Mar 09 01:32:28 2015	1425875548	0	154	154	154
Mon Mar 09 01:32:28 2015	1425875548	0	154	154	154
Mon Mar 09 01:32:25 2015	1425875545	0	154	154	154
Mon Mar 09 01:32:40 2015	1425875560	0	154	154	154
Mon Mar 09 01:32:40 2015	1425875560	0	154	154	154
Mon Mar 09 01:32:25 2015	1425875545	0	154	154	154
Mon Mar 09 01:32:39 2015	1425875559	0	154	154	154
Mon Mar 09 01:31:50 2015	1425875510	0	154	154	154
Mon Mar 09 01:32:09 2015	1425875529	0	154	154	154
Mon Mar 09 01:32:18 2015	1425875538	0	154	154	154
Mon Mar 09 01:31:50 2015	1425875510	0	154	154	154
Mon Mar 09 01:32:39 2015	1425875559	0	154	154	154
Mon Mar 09 01:32:40 2015	1425875560	0	154	155	154
Mon Mar 09 01:32:39 2015	1425875559	0	154	155	154
Mon Mar 09 01:32:23 2015	1425875543	0	154	155	152
Mon Mar 09 01:31:53 2015	1425875513	0	155	155	154
Mon Mar 09 01:32:46 2015	1425875566	0	155	155	154
Mon Mar 09 01:32:19 2015	1425875539	0	155	155	154
Mon Mar 09 01:31:52 2015	1425875512	0	155	155	154
Mon Mar 09 01:31:54 2015	1425875514	1	154	155	154
Mon Mar 09 01:32:39 2015	1425875559	0	155	155	153
Mon Mar 09 01:32:37 2015	1425875557	0	155	155	155
Mon Mar 09 01:31:53 2015	1425875513	0	155	155	155
Mon Mar 09 01:32:19 2015	1425875539	0	155	155	155
Mon Mar 09 01:32:39 2015	1425875559	0	155	155	155
Mon Mar 09 01:32:37 2015	1425875557	0	155	155	155
Mon Mar 09 01:32:29 2015	1425875549	0	155	155	155
Mon Mar 09 01:31:52 2015	1425875512	0	155	155	154
Mon Mar 09 01:32:39 2015	1425875559	0	155	155	155
Mon Mar 09 01:32:29 2015	1425875549	0	155	155	155
Mon Mar 09 01:32:43 2015	1425875563	0	155	155	155
Mon Mar 09 01:31:53 2015	1425875513	0	155	155	155
Mon Mar 09 01:32:34 2015	1425875554	0	155	155	155
Mon Mar 09 01:31:53 2015	1425875513	0	155	155	155
Mon Mar 09 01:32:23 2015	1425875543	0	155	156	155
Mon Mar 09 01:32:37 2015	1425875557	0	155	156	155
Mon Mar 09 01:31:50 2015	1425875510	0	155	156	155
Mon Mar 09 01:32:34 2015	1425875554	0	155	156	155
Mon Mar 09 01:31:46 2015	1425875506	0	155	156	155
Mon Mar 09 01:32:34 2015	1425875554	0	156	156	155
Mon Mar 09 01:32:23 2015	1425875543	0	156	156	155
Mon Mar 09 01:31:46 2015	1425875506	0	156	156	155
Mon Mar 09 01:32:19 2015	1425875539	0	156	156	156
Mon Mar 09 01:32:34 2015	1425875554	0	156	156	155
Mon Mar 09 01:32:30 2015	1425875550	0	156	156	155
Mon Mar 09 01:32:29 2015	1425875549	0	156	156	156
Mon Mar 09 01:32:37 2015	1425875557	0	156	156	156
Mon Mar 09 01:31:46 2015	1425875506	0	156	156	156
Mon Mar 09 01:32:14 2015	1425875534	0	156	156	156
Mon Mar 09 01:32:32 2015	1425875552	0	156	156	156
Mon Mar 09 01:32:36 2015	1425875556	0	156	156	156
Mon Mar 09 01:32:46 2015	1425875566	0	156	156	156
Mon Mar 09 01:31:50 2015	1425875510	0	156	156	156
Mon Mar 09 01:31:53 2015	1425875513	0	156	156	156
Mon Mar 09 01:32:14 2015	1425875534	0	156	156	156
Mon Mar 09 01:31:43 2015	1425875503	0	156	156	156
Mon Mar 09 01:31:50 2015	1425875510	0	156	156	156
Mon Mar 09 01:31:54 2015	1425875514	0	156	157	156
Mon Mar 09 01:32:34 2015	1425875554	0	157	157	156
Mon Mar 09 01:31:49 2015	1425875509	0	156	157	156
Mon Mar 09 01:32:39 2015	1425875559	0	157	157	156
Mon Mar 09 01:32:41 2015	1425875561	0	157	157	157
Mon Mar 09 01:32:34 2015	1425875554	0	157	157	155
Mon Mar 09 01:32:23 2015	1425875543	0	157	157	157
Mon Mar 09 01:32:31 2015	1425875551	0	157	157	157
Mon Mar 09 01:32:19 2015	1425875539	0	157	157	157
Mon Mar 09 01:32:18 2015	1425875538	0	157	157	157
Mon Mar 09 01:31:53 2015	1425875513	0	157	157	157
Mon Mar 09 01:31:47 2015	1425875507	0	157	157	157
Mon Mar 09 01:32:34 2015	1425875554	0	157	157	157
Mon Mar 09 01:31:55 2015	1425875515	0	157	158	157
Mon Mar 09 01:32:14 2015	1425875534	0	157	158	157
Mon Mar 09 01:32:14 2015	1425875534	0	157	158	157
Mon Mar 09 01:32:32 2015	1425875552	0	158	158	157
Mon Mar 09 01:32:35 2015	1425875555	0	158	158	157
Mon Mar 09 01:32:31 2015	1425875551	0	158	158	157
Mon Mar 09 01:32:39 2015	1425875559	0	158	158	157
Mon Mar 09 01:32:34 2015	1425875554	0	158	158	157
Mon Mar 09 01:31:53 2015	1425875513	0	158	158	158
Mon Mar 09 01:32:34 2015	1425875554	0	158	158	158
Mon Mar 09 01:32:34 2015	1425875554	0	158	158	158
Mon Mar 09 01:32:23 2015	1425875543	0	158	158	154
Mon Mar 09 01:32:41 2015	1425875561	0	158	158	158
Mon Mar 09 01:31:47 2015	1425875507	0	158	158	158
Mon Mar 09 01:31:47 2015	1425875507	0	158	158	158
Mon Mar 09 01:32:39 2015	1425875559	0	158	158	158
Mon Mar 09 01:31:46 2015	1425875506	0	158	158	158
Mon Mar 09 01:32:35 2015	1425875555	0	158	158	157
Mon Mar 09 01:32:36 2015	1425875556	0	158	158	158
Mon Mar 09 01:31:53 2015	1425875513	0	158	158	158
Mon Mar 09 01:31:43 2015	1425875503	0	158	158	158
Mon Mar 09 01:31:53 2015	1425875513	0	159	159	158
Mon Mar 09 01:32:32 2015	1425875552	0	159	159	158
Mon Mar 09 01:32:41 2015	1425875561	0	159	159	158
Mon Mar 09 01:32:23 2015	1425875543	0	159	159	158
Mon Mar 09 01:32:46 2015	1425875566	0	159	159	158
Mon Mar 09 01:32:34 2015	1425875554	0	159	159	158
Mon Mar 09 01:32:34 2015	1425875554	0	159	159	158
Mon Mar 09 01:32:19 2015	1425875539	0	159	159	159
Mon Mar 09 01:32:43 2015	1425875563	0	159	159	159
Mon Mar 09 01:32:32 2015	1425875552	0	159	159	157
Mon Mar 09 01:32:35 2015	1425875555	0	159	159	159
Mon Mar 09 01:32:34 2015	1425875554	0	159	159	159
Mon Mar 09 01:31:47 2015	1425875507	0	159	159	159
Mon Mar 09 01:32:44 2015	1425875564	0	159	159	159
Mon Mar 09 01:32:18 2015	1425875538	0	159	159	159
Mon Mar 09 01:32:34 2015	1425875554	0	159	159	159
Mon Mar 09 01:31:47 2015	1425875507	0	159	159	159
Mon Mar 09 01:32:34 2015	1425875554	0	159	159	159
Mon Mar 09 01:32:36 2015	1425875556	0	159	159	159
Mon Mar 09 01:32:32 2015	1425875552	0	159	159	159
Mon Mar 09 01:32:41 2015	1425875561	0	159	159	158
Mon Mar 09 01:32:14 2015	1425875534	0	160	160	159
Mon Mar 09 01:32:33 2015	1425875553	0	160	160	159
Mon Mar 09 01:32:44 2015	1425875564	0	160	160	159
Mon Mar 09 01:32:34 2015	1425875554	0	160	160	159
Mon Mar 09 01:32:29 2015	1425875549	0	160	160	157
Mon Mar 09 01:32:29 2015	1425875549	0	160	160	160
Mon Mar 09 01:31:47 2015	1425875507	0	160	160	160
Mon Mar 09 01:32:43 2015	1425875563	0	160	160	160
Mon Mar 09 01:32:33 2015	1425875553	0	160	160	160
Mon Mar 09 01:32:44 2015	1425875564	0	160	160	160
Mon Mar 09 01:31:47 2015	1425875507	0	160	160	158
Mon Mar 09 01:32:36 2015	1425875556	0	160	160	160
Mon Mar 09 01:31:54 2015	1425875514	0	160	161	160
Mon Mar 09 01:32:33 2015	1425875553	0	160	161	160
Mon Mar 09 01:32:39 2015	1425875559	0	161	161	160
Mon Mar 09 01:31:53 2015	1425875513	0	161	161	160
Mon Mar 09 01:32:33 2015	1425875553	0	161	161	160
Mon Mar 09 01:32:35 2015	1425875555	0	161	161	160
Mon Mar 09 01:32:43 2015	1425875563	0	161	161	160
Mon Mar 09 01:32:19 2015	1425875539	0	161	161	160
Mon Mar 09 01:32:29 2015	1425875549	0	161	161	161
Mon Mar 09 01:32:35 2015	1425875555	0	161	161	161
Mon Mar 09 01:32:38 2015	1425875558	0	161	161	160
Mon Mar 09 01:32:25 2015	1425875545	0	161	161	161
Mon Mar 09 01:31:47 2015	1425875507	0	161	161	161
Mon Mar 09 01:32:39 2015	1425875559	0	161	161	161
Mon Mar 09 01:32:41 2015	1425875561	0	161	161	161
Mon Mar 09 01:31:55 2015	1425875515	0	161	161	161
Mon Mar 09 01:32:46 2015	1425875566	0	161	161	161
Mon Mar 09 01:32:46 2015	1425875566	0	161	161	161
Mon Mar 09 01:32:18 2015	1425875538	0	161	161	161
Mon Mar 09 01:32:20 2015	1425875540	0	161	161	161
Mon Mar 09 01:32:33 2015	1425875553	0	161	161	161
Mon Mar 09 01:32:29 2015	1425875549	0	161	161	161
Mon Mar 09 01:32:36 2015	1425875556	0	161	162	161
Mon Mar 09 01:32:32 2015	1425875552	0	161	162	161
Mon Mar 09 01:31:49 2015	1425875509	0	162	162	161
Mon Mar 09 01:31:43 2015	1425875503	0	161	162	158
Mon Mar 09 01:32:13 2015	1425875533	0	162	162	161
Mon Mar 09 01:32:29 2015	1425875549	0	162	162	162
Mon Mar 09 01:32:43 2015	1425875563	0	162	162	162
Mon Mar 09 01:32:29 2015	1425875549	0	162	162	162
Mon Mar 09 01:31:43 2015	1425875503	0	162	163	162
Mon Mar 09 01:32:33 2015	1425875553	0	162	163	162
Mon Mar 09 01:32:29 2015	1425875549	0	163	163	162
Mon Mar 09 01:32:32 2015	1425875552	0	163	163	162
Mon Mar 09 01:32:38 2015	1425875558	0	163	163	160
Mon Mar 09 01:32:18 2015	1425875538	0	163	163	162
Mon Mar 09 01:32:18 2015	1425875538	0	163	163	163
Mon Mar 09 01:31:43 2015	1425875503	0	163	163	163
Mon Mar 09 01:32:46 2015	1425875566	0	163	163	163
Mon Mar 09 01:32:46 2015	1425875566	0	163	163	163
Mon Mar 09 01:32:42 2015	1425875562	0	163	163	163
Mon Mar 09 01:32:37 2015	1425875557	0	163	164	163
Mon Mar 09 01:32:20 2015	1425875540	0	164	164	163
Mon Mar 09 01:32:34 2015	1425875554	0	164	164	163
Mon Mar 09 01:31:49 2015	1425875509	0	164	164	164
Mon Mar 09 01:32:39 2015	1425875559	0	164	164	161
Mon Mar 09 01:32:38 2015	1425875558	0	164	164	164
Mon Mar 09 01:32:27 2015	1425875547	0	164	164	164
Mon Mar 09 01:32:25 2015	1425875545	0	164	164	164
Mon Mar 09 01:32:37 2015	1425875557	0	164	164	164
Mon Mar 09 01:32:37 2015	1425875557	0	164	164	164
Mon Mar 09 01:32:38 2015	1425875558	0	164	164	164
Mon Mar 09 01:32:46 2015	1425875566	0	164	164	164
Mon Mar 09 01:32:09 2015	1425875529	0	164	164	160
